ENT,MUN,NOM_MUN,TOT_VIV,VIV_REM,VIV_EMIG,VIV_CIRC,VIV_RET,IAIM,GAIM,POS_NAL
21,21043,Cuetzalan del Progreso,8984,0.22,0.1,0.04,0,0.101,Muy bajo,2273
21,21044,Cuyoaco,2899,0.41,1.21,0.34,0,0.515,Muy bajo,1911
21,21045,Chalchicomula de Sesma,8174,2.96,5.95,0.48,0,2.326,Bajo,1193
21,21046,Chapulco,1038,0,0,0,0,0,nulo,
21,21047,Chiautla,4485,22.79,9.32,1.52,2.92,9.259,Alto,309
21,21048,Chiautzingo,3172,7.82,11.35,0.06,0.79,4.837,Medio,736
21,21049,Chiconcuautla,2697,0,0,0,0,0,nulo,
21,21050,Chichiquila,3341,0.51,0,0,0,0.133,Muy bajo,2233
21,21051,Chietla,8573,13.78,16.46,1.59,4.13,9.532,Alto,284
21,21052,Chigmecatitlán,391,1.28,0.51,0.26,0,0.521,Muy bajo,1907
21,21053,Chignahuapan,10233,1.05,1.63,0.48,0,0.674,Muy bajo,1802
21,21054,Chignautla,3957,0.35,0,0.05,0,0.107,Muy bajo,2265
21,21055,Chila,1122,2.85,11.68,1.25,1.25,4.079,Medio,840
21,21056,Chila de la Sal,426,47.18,25.82,1.17,13.85,22.064,Muy alto,4
21,21057,Honey,1456,1.58,11.2,0.55,0,3.071,Bajo,1008
21,21058,Chilchotla,2803,0.18,0.18,0.25,0,0.158,Muy bajo,2198
21,21059,Chinantla,669,34.08,14.95,0.9,3.59,14.338,Muy alto,73
21,21060,Domingo Arenas,1093,1.65,4.76,0,0,1.645,Bajo,1367
21,21061,Eloxochitlán,2226,0,0,0,0,0,nulo,
21,21062,Epatlán,975,12.51,24.72,0,1.64,9.57,Alto,278
21,21063,Esperanza,2919,1.75,1.54,0.96,0.27,1.217,Muy bajo,1526
21,21064,Francisco Z. Mena,3655,0.41,0.19,0,0,0.156,Muy bajo,2203
21,21065,General Felipe Ángeles,3185,1.04,0.09,0,0,0.305,Muy bajo,2087
21,21066,Guadalupe,1697,25.16,16.56,6.36,1.94,12.154,Muy alto,151
21,21067,Guadalupe Victoria,2887,0.83,0.97,0,0,0.477,Muy bajo,1950
21,21068,Hermenegildo Galeana,1697,0.18,0.59,0,0,0.199,Muy bajo,2167
21,21069,Huaquechula,5610,18.75,20.18,2.09,5.54,11.982,Muy alto,161
21,21070,Huatlatlauca,1786,0.45,1.29,0,0,0.365,Muy bajo,2040
21,21071,Huauchinango,18288,1.8,1.53,0.3,0.22,0.871,Muy bajo,1694
21,21072,Huehuetla,3023,0,0.6,0,0,0,Muy bajo,
21,21073,Huehuetlán el Chico,2053,15.59,13.4,1.22,7.26,10.169,Alto,242
21,21074,Huejotzingo,10092,3.12,5.94,0.81,0.34,2.572,Bajo,1118
21,21075,Hueyapan,2001,0.65,1.25,0,0,0.5,Muy bajo,1926
21,21076,Hueytamalco,6011,2.71,2.65,0.67,0.03,1.507,Bajo,1423
21,21077,Hueytlalpan,1050,0,0.19,0,0.29,0.125,Muy bajo,2243
21,21078,Huitzilan de Serdán,2394,0,0.38,0,0,0.098,Muy bajo,2281
21,21079,Huitziltepec,1015,3.55,7.39,1.38,3.74,3.733,Medio,894
21,21080,Atlequizayan,572,0,0,0,0,0,nulo,
21,21081,Ixcamilpa de Guerrero,980,13.78,11.63,1.43,7.04,9.59,Alto,276
21,21082,Ixcaquixtla,1550,3.68,5.03,0.65,0.26,2.542,Bajo,1124
21,21083,Ixtacamaxtitlán,5903,1.19,2.51,0.25,0,1.048,Muy bajo,1607
21,21084,Ixtepec,1345,0.22,0,0,0.37,0.157,Muy bajo,2202
21,21085,Izúcar de Matamoros,15708,12.86,11.45,2.22,2.31,7.236,Alto,466
21,21086,Jalpan,2861,0.49,0.7,0.07,0,0.326,Muy bajo,2072
21,21087,Jolalpan,2628,10.92,22.34,0.19,1.29,10.253,Alto,235
21,21088,Jonotla,1211,1.07,0,0,0,0.289,Muy bajo,2098
21,21089,Jopala,2662,0.64,0.6,0,0.19,0.377,Muy bajo,2029
21,21090,Juan C. Bonilla,2602,7.11,9.42,1.15,1.77,5.004,Medio,713
21,21091,Juan Galindo,2190,0.96,0.37,0,0,0.338,Muy bajo,2061
21,21092,Juan N. Méndez,1121,5.08,8.03,5.35,1.78,5.122,Medio,703
21,21093,Lafragua,1938,0.88,0.72,0,0,0.404,Muy bajo,2007
21,21094,Libres,5225,2.79,5.22,0.4,0.34,1.988,Bajo,1266
21,21095,La Magdalena Tlatlauquitepec,136,4.41,1.47,0,0,1.55,Bajo,1401
21,21096,Mazapiltepec de Juárez,553,2.35,5.06,1.08,0.72,2.388,Bajo,1168
21,21097,Mixtla,383,8.09,12.01,1.83,0.78,5.809,Medio,620
21,21098,Molcaxac,1471,11.76,15.16,3.81,2.52,8.419,Alto,369
21,21099,Cañada Morelos,3850,1.4,6.78,0.86,0.78,2.498,Bajo,1140
21,21100,Naupan,1911,0,0.21,0,0,0.056,Muy bajo,2310
21,21101,Nauzontla,870,1.03,0.34,0,0,0.384,Muy bajo,2023
21,21102,Nealtican,1896,10.23,20.57,2.8,3.9,9.65,Alto,269
21,21103,Nicolás Bravo,1003,2.79,2.89,0.2,0.2,1.524,Bajo,1415
21,21104,Nopalucan,3537,1.39,1.92,0.37,0,0.883,Muy bajo,1692
21,21105,Ocotepec,1099,1.91,5.19,0.18,0.36,1.974,Bajo,1270
21,21106,Ocoyucan,4488,7.13,10.47,1.27,0.6,5.343,Medio,679
21,21107,Olintla,2633,0.04,0.04,0.04,0.23,0.098,Muy bajo,2280
21,21108,Oriental,2922,1.33,2.22,0,0,0.857,Muy bajo,1700
21,21109,Pahuatlán,4130,2.59,14.02,0.34,0.29,4.194,Medio,824
21,21110,Palmar de Bravo,6876,0.96,2.69,0.16,0,0.926,Muy bajo,1670
21,21111,Pantepec,4173,0.02,0.46,0,0,0.08,Muy bajo,2293
21,21112,Petlalcingo,2235,16.15,15.79,10.11,2.95,11.355,Alto,187
21,21113,Piaxtla,1493,30.41,16.68,0.4,8.24,14.376,Muy alto,71
21,21114,Puebla,325332,1.66,1.58,0.39,0.4,1.021,Muy bajo,1620
21,21115,Quecholac,7207,0.65,2.8,0.62,0,1.099,Muy bajo,1580
21,21116,Quimixtlán,3086,0.65,2.5,0,0,0.466,Muy bajo,1957
21,21117,Rafael Lara Grajales,3070,0.55,0.75,0.07,0.1,0.402,Muy bajo,2011
21,21118,Los Reyes de Juárez,3956,4.02,6.4,1.39,0,3.304,Bajo,979
21,21119,San Andrés Cholula,11200,1.97,4.73,0.55,0.62,2.146,Bajo,1240
21,21120,San Antonio Cañada,774,0.9,1.16,0.26,0.52,0.676,Muy bajo,1800
21,21121,San Diego la Mesa Tochimiltzingo,238,11.76,20.59,8.4,2.94,8.228,Alto,382
21,21122,San Felipe Teotlalcingo,1626,5.17,2.83,0,0.62,2.147,Bajo,1239
21,21123,San Felipe Tepatlán,869,0,0,0,0,0,nulo,
21,21124,San Gabriel Chilac,2847,1.83,2.32,0.21,0,1.122,Muy bajo,1569
21,21125,San Gregorio Atzompa,1572,2.61,2.35,0.32,0,1.369,Bajo,1462
21,21126,San Jerónimo Tecuanipan,983,4.68,7.73,0.81,0.71,3.485,Bajo,948
21,21127,San Jerónimo Xayacatlán,1008,21.33,13.49,1.59,1.09,9.277,Alto,305
21,21128,San José Chiapa,1359,1.4,1.84,0.37,0.22,0.92,Muy bajo,1674
21,21129,San José Miahuatlán,2555,2.5,6.18,1.29,0.2,2.393,Bajo,1165
21,21130,San Juan Atenco,860,13.02,15.81,3.72,4.07,9.479,Alto,289
21,21131,San Juan Atzompa,174,3.45,5.75,0,0,2.388,Bajo,1167
21,21132,San Martín Texmelucan,26706,1.12,0.96,0.22,0.31,0.683,Muy bajo,1796
21,21133,San Martín Totoltepec,201,14.93,23.88,3.48,6.97,12.023,Muy alto,160
21,21134,San Matías Tlalancaleca,3529,3.83,4.99,0.23,0.28,2.624,Bajo,1105
21,21135,San Miguel Ixitlán,199,1.51,1.01,0,0.5,0.765,Muy bajo,1739
21,21136,San Miguel Xoxtla,2133,0.7,2.2,0.23,0.7,0.999,Muy bajo,1636
21,21137,San Nicolás Buenos Aires,1641,0.73,0.3,0,0,0.246,Muy bajo,2124
21,21138,San Nicolás de los Ranchos,2005,2.99,6.08,1.5,0.25,2.809,Bajo,1058
21,21139,San Pablo Anicano,733,16.1,15.83,0.95,0.68,8.857,Alto,340
21,21140,San Pedro Cholula,20414,3.06,4.84,0.48,0.31,2.266,Bajo,1209
21,21141,San Pedro Yeloixtlahuaca,834,33.69,17.63,1.8,6.59,15.072,Muy alto,55
21,21142,San Salvador el Seco,4710,0.93,3.42,0.34,0.11,1.237,Muy bajo,1520
21,21143,San Salvador el Verde,4577,1.59,3.15,0.26,0.11,1.307,Bajo,1484
21,21144,San Salvador Huixcolotla,1940,1.08,3.45,0.46,0.72,1.463,Bajo,1438
21,21145,San Sebastián Tlacotepec,2528,0.2,0.12,0,0,0.082,Muy bajo,2291
21,21146,Santa Catarina Tlaltempan,282,4.26,2.13,0,0,1.711,Bajo,1348
21,21147,Santa Inés Ahuatempan,1437,9.12,14.34,2.09,2.57,6.829,Alto,503
21,21148,Santa Isabel Cholula,1728,4.92,16.2,0.17,1.74,5.652,Medio,642
21,21149,Santiago Miahuatlán,2890,1.76,2.42,0.07,0.28,0.897,Muy bajo,1684
21,21150,Huehuetlán el Grande,1508,8.75,3.58,2.12,0.8,4.026,Medio,849
21,21151,Santo Tomás Hueyotlipan,1394,7.39,13.27,2.15,0.93,6.03,Medio,601
21,21152,Soltepec,2134,4.92,10.31,2.34,0.42,4.315,Medio,804
21,21153,Tecali de Herrera,3406,5.49,6.9,0.5,0.18,3.376,Bajo,969
21,21154,Tecamachalco,12367,1.61,3.68,0.69,0.35,1.632,Bajo,1371
21,21155,Tecomatlán,1492,21.58,15.68,0.8,3.28,10.426,Alto,225
21,21156,Tehuacán,50562,1.87,3.02,0.52,0.4,1.408,Bajo,1452
21,21157,Tehuitzingo,2539,23.4,15.83,0.98,2.52,10.381,Alto,229
21,21158,Tenampulco,1580,1.08,1.96,0.25,0.06,0.856,Muy bajo,1701
21,21159,Teopantlán,1137,14.16,10.73,0,0,6.064,Medio,594
21,21160,Teotlalco,765,11.5,21.44,3.79,2.61,9.784,Alto,260
21,21161,Tepanco de López,3571,4.03,8.04,0.06,0.95,3.08,Bajo,1006
21,21162,Tepango de Rodríguez,835,0,0.12,0,0,0.031,Muy bajo,2327
21,21163,Tepatlaxco de Hidalgo,2589,5.37,12.98,0.66,2.12,5.553,Medio,660
21,21164,Tepeaca,11250,4.11,6.69,0.95,0.64,3.131,Bajo,1000
21,21165,Tepemaxalco,231,14.72,21.65,0,0.43,9.5,Alto,288
21,21166,Tepeojuma,1831,17.75,17.37,0.33,4.97,10.265,Alto,234
21,21167,Tepetzintla,1868,0.43,1.39,0,0,0.457,Muy bajo,1968
21,21168,Tepexco,1206,9.78,9.12,0,3.81,4.949,Medio,720
21,21169,Tepexi de Rodríguez,4152,8.43,10.07,0.82,1.88,5.257,Medio,686
21,21170,Tepeyahualco,4520,0.04,0.07,0.02,0,0.033,Muy bajo,2324
21,21171,Tepeyahualco de Cuauhtémoc,590,1.86,10.68,1.36,1.02,3.505,Medio,939
21,21172,Tetela de Ocampo,5369,0.71,1.29,0,0.69,0.684,Muy bajo,1794
21,21173,Teteles de Avila Castillo,1180,0.51,0.68,0.08,0.93,0.573,Muy bajo,1868
21,21174,Teziutlán,17943,1.13,0.7,0.05,0.21,0.491,Muy bajo,1936
21,21175,Tianguismanalco,2076,9.06,16.71,1.2,2.31,7.752,Alto,422
21,21176,Tilapa,1874,15.58,16.97,0.64,2.99,8.875,Alto,338
21,21177,Tlacotepec de Benito Juárez,7951,2.77,5.9,0.87,0.15,2.447,Bajo,1151
21,21178,Tlacuilotepec,3821,0.89,3.3,0.1,0,1.099,Muy bajo,1578
21,21179,Tlachichuca,4780,1.78,2.62,0.13,0,1.309,Muy bajo,1483
21,21180,Tlahuapan,6367,1.1,1.9,0.05,0,0.72,Muy bajo,1768
21,21181,Tlaltenango,1101,4.18,6.63,0.36,2.18,3.442,Bajo,955
21,21182,Tlanepantla,710,1.97,2.82,0,0,1.368,Muy bajo,1463
21,21183,Tlaola,3710,0.19,1.27,0.19,0.19,0.246,Muy bajo,2126
21,21184,Tlapacoya,1265,0.63,2.06,0,0,0.61,Muy bajo,1842
21,21185,Tlapanalá,1737,18.31,24.99,2.48,9.44,14.729,Muy alto,63
21,21186,Tlatlauquitepec,9962,0.99,1.13,0,0,0.486,Muy bajo,1939
21,21187,Tlaxco,1248,0.32,0.4,0,0,0.196,Muy bajo,2170
21,21188,Tochimilco,3092,16.27,22.99,1.52,3.04,11.529,Alto,178
21,21189,Tochtepec,3324,0.54,6.5,1.71,0.06,2.012,Bajo,1261
21,21190,Totoltepec de Guerrero,354,3.39,4.24,0.56,0.28,1.944,Bajo,1277
21,21191,Tulcingo,2191,18.35,24.01,2.19,10.73,14.156,Muy alto,76
21,21192,Tuzamapan de Galeana,1289,0,0,0,0,0,nulo,
21,21193,Tzicatlacoyan,1348,11.72,19.36,2.45,2.23,9.332,Alto,299
21,21194,Venustiano Carranza,5513,3.32,2.45,0,0.04,1.304,Bajo,1487
21,21195,Vicente Guerrero,3725,1.23,1.8,0.08,0,0.749,Muy bajo,1748
21,21196,Xayacatlán de Bravo,447,13.42,13.87,0.22,1.79,7.291,Alto,456
21,21197,Xicotepec,15707,0.64,0.53,0.05,0.1,0.338,Muy bajo,2060
21,21198,Xicotlán,279,16.49,10.04,1.08,2.87,7.451,Alto,439
21,21199,Xiutetelco,5775,1.71,0.47,0,0,0.58,Muy bajo,1862
21,21200,Xochiapulco,984,0.61,2.13,0,0,0.697,Muy bajo,1783
21,21201,Xochiltepec,711,17.86,14.49,0.56,3.66,9.212,Alto,312
21,21202,Xochitlán de Vicente Suárez,2441,0.49,0.29,0.16,0,0.241,Muy bajo,2128
21,21203,Xochitlán Todos Santos,1109,6.22,6.76,1.26,0.45,3.828,Bajo,883
21,21204,Yaonáhuac,1291,0.31,0.85,0,0,0.305,Muy bajo,2086
21,21205,Yehualtepec,3836,3.23,6.83,0.23,0.26,2.71,Bajo,1080
21,21206,Zacapala,999,24.52,18.52,2.7,4,12.462,Muy alto,137
21,21207,Zacapoaxtla,10008,1.34,0.77,0,0.08,0.575,Muy bajo,1866
21,21208,Zacatlán,14795,1.74,0.93,0.33,0.14,0.866,Muy bajo,1698
21,21209,Zapotitlán,1919,13.08,14.38,0.16,2.55,7.606,Alto,433
21,21210,Zapotitlán de Méndez,1253,0,0,0,0,0,nulo,
21,21211,Zaragoza,3129,1.53,3.16,0.51,0,1.312,Bajo,1481
21,21212,Zautla,3988,0.95,1.48,0,0,0.566,Muy bajo,1871
21,21213,Zihuateutla,2359,0.42,1.27,0,0,0.446,Muy bajo,1976
21,21214,Zinacatepec,2988,0.97,2.98,0.9,0.9,1.287,Bajo,1495
21,21215,Zongozotla,966,0,0.62,0.62,0,0.33,Muy bajo,2068
21,21216,Zoquiapan,674,0,0,0,0,0,nulo,
21,21217,Zoquitlán,3630,0.28,0.06,0,0,0.086,Muy bajo,2289
22,22001,Amealco de Bonfil,11209,5.1,11.31,1.67,0.95,4.725,Medio,747
22,22002,Pinal de Amoles,5217,6.96,6.57,0.29,0.84,3.786,Bajo,887
22,22003,Arroyo Seco,2943,16.99,17.02,5.81,2.72,10.425,Alto,226
22,22004,Cadereyta de Montes,9771,9.42,16.22,5.78,2.06,8.452,Alto,365
22,22005,Colón,8949,1.82,3.54,0.85,0.55,1.675,Bajo,1359
22,22006,Corregidora,16732,3.37,3.67,2.06,0.26,2.393,Bajo,1164
22,22007,Ezequiel Montes,5668,5.58,4.13,0.85,1.76,3.002,Bajo,1025
22,22008,Huimilpan,5622,6.47,8.7,2.77,0.5,4.527,Medio,770
22,22009,Jalpan de Serra,5029,13.88,13.16,2.55,1.11,6.662,Alto,524
22,22010,Landa de Matamoros,4144,6.56,15.42,4.39,3.4,7.526,Alto,436
22,22011,El Marqués,14027,1.73,4.54,0.34,0.4,1.842,Bajo,1309
22,22012,Pedro Escobedo,10284,3.74,4.28,2.68,0.18,2.807,Bajo,1060
22,22013,Peñamiller,3734,12.59,13.98,4.04,1.61,8.003,Alto,402
22,22014,Querétaro,151438,2.04,2.22,0.76,0.57,1.433,Bajo,1447
22,22015,San Joaquín,1593,15.32,10.36,1.32,2.39,7.244,Alto,465
22,22016,San Juan del Río,41447,5,6.86,1.96,0.51,3.49,Bajo,947
22,22017,Tequisquiapan,10095,2.04,2.87,0.72,0.22,1.451,Bajo,1442
22,22018,Tolimán,3994,3.08,2.05,0.68,0.13,1.498,Bajo,1426
23,23001,Cozumel,15489,0.8,0.36,0,0.32,0.383,Muy bajo,2024
23,23002,Felipe Carrillo Puerto,12259,0.51,0.11,0,0,0.158,Muy bajo,2200
23,23003,Isla Mujeres,2976,1.24,0.5,0.17,0.17,0.532,Muy bajo,1897
23,23004,Othón P. Blanco,50247,0.93,0.89,0.2,0.1,0.501,Muy bajo,1925
23,23005,Benito Juárez,111365,1.12,0.85,0.23,0.39,0.616,Muy bajo,1835
23,23006,José María Morelos,6151,1.01,1.2,0,0,0.465,Muy bajo,1960
23,23007,Lázaro Cárdenas,4545,0.22,0,0.33,0,0.139,Muy bajo,2225
23,23008,Solidaridad,16639,0.96,0.08,0.33,0.05,0.388,Muy bajo,2019
23,23009,Tulum,,,,,,,,
24,24001,Ahualulco,3733,14.6,13.29,3.08,1.55,8.33,Alto,377
24,24002,Alaquines,1944,25,24.54,4.01,5.25,14.71,Muy alto,65
24,24003,Aquismón,8436,4.52,7.88,1.54,1.45,3.893,Medio,873
24,24004,Armadillo de los Infante,1108,13.45,6.86,2.08,2.08,6.216,Medio,574
24,24005,Cárdenas,4178,16.18,6.61,1.39,2.13,7.041,Medio,480
24,24006,Catorce,2185,3.94,2.56,0.59,0.73,1.99,Bajo,1265
24,24007,Cedral,3264,9.87,10.48,2.79,1.19,6.064,Medio,595
24,24008,Cerritos,5233,24.86,13.61,1.99,3.75,11.603,Alto,173
24,24009,Cerro de San Pedro,744,6.59,6.99,0.4,1.08,3.837,Medio,881
24,24010,Ciudad del Maíz,6459,11.21,7.73,0.43,0.91,5.219,Medio,691
24,24011,Ciudad Fernández,9469,23.56,17.89,3.05,3.79,12.292,Muy alto,146
24,24012,Tancanhuitz,4024,1.52,1.59,0.22,0.1,0.834,Muy bajo,1706
24,24013,Ciudad Valles,35962,5.28,4.83,0.86,0.43,2.803,Bajo,1063
24,24014,Coxcatlán,3580,0.64,0.75,0,0.06,0.365,Muy bajo,2039
24,24015,Charcas,4923,3.01,2.8,0.57,0.98,1.885,Bajo,1301
24,24016,Ebano,9293,7.76,9.24,1.87,0.52,4.936,Medio,725
24,24017,Guadalcázar,5560,18.78,20.18,1.12,2.03,10.698,Alto,210
24,24018,Huehuetlán,3169,3.41,5.36,1.17,0.47,2.717,Bajo,1077
24,24019,Lagunillas,1586,27.68,16.02,2.52,3.66,12.434,Muy alto,138
24,24020,Matehuala,16776,12.21,8.13,1,2.06,6.052,Medio,598
24,24021,Mexquitic de Carmona,8741,29.93,26.76,2.48,3.4,15.812,Muy alto,39
24,24022,Moctezuma,4118,16.8,15.86,1.29,1.94,8.608,Alto,358
24,24023,Rayón,3815,29.44,24.67,4.74,7.65,16.451,Muy alto,25
24,24024,Rioverde,19859,17.11,12.98,1.53,1.79,8.753,Alto,351
24,24025,Salinas,5431,16.15,16.77,2.58,2.58,9.148,Alto,318
24,24026,San Antonio,1663,0.18,0.18,0,0,0.092,Muy bajo,2287
24,24027,San Ciro de Acosta,2603,33.08,17.25,6.07,7.99,16.366,Muy alto,28
24,24028,San Luis Potosí,158946,3.58,3.74,0.97,0.66,2.284,Bajo,1204
24,24029,San Martín Chalchicuautla,4650,0.95,1.12,0.11,0.32,0.627,Muy bajo,1828
24,24030,San Nicolás Tolentino,1646,28.55,19.38,2.67,4.62,13.749,Muy alto,89
24,24031,Santa Catarina,2388,23.79,14.74,3.31,3.06,11.256,Alto,191
24,24032,Santa María del Río,8183,20.26,20.62,2.77,2.84,11.576,Muy alto,175
24,24033,Santo Domingo,2998,30.22,23.58,5.04,3.7,15.905,Muy alto,38
24,24034,San Vicente Tancuayalab,2859,0.07,2.1,1.4,0,0.903,Muy bajo,1680
24,24035,Soledad de Graciano Sánchez,40088,3.93,4.53,0.89,0.67,2.571,Bajo,1119
24,24036,Tamasopo,6414,8.76,15.47,4.23,0.92,7.304,Alto,454
24,24037,Tamazunchale,16806,1.29,2.65,0.52,0,1.131,Muy bajo,1560
24,24038,Tampacán,2812,0.21,0.53,0.04,0,0.197,Muy bajo,2168
24,24039,Tampamolón Corona,2657,0.56,1.96,0,0.15,0.674,Muy bajo,1801
24,24040,Tamuín,7768,10.05,5.54,0.68,0.46,4.28,Medio,810
24,24041,Tanlajás,3560,0.42,0.65,0.11,0,0.279,Muy bajo,2103
24,24042,Tanquián de Escobedo,2806,3.99,6.99,0.89,0.71,3.219,Bajo,990
24,24043,Tierra Nueva,2119,24.4,23.64,5.14,3.78,14.769,Muy alto,61
24,24044,Vanegas,1579,8.11,9.37,2.79,0.89,5.317,Medio,681
24,24045,Venado,3147,10.74,9.47,0.92,0.67,4.575,Medio,762
24,24046,Villa de Arriaga,2904,7.82,9.37,2.82,0.38,5.055,Medio,708
24,24047,Villa de Guadalupe,2148,19.27,13.73,2.33,1.63,9.43,Alto,290
24,24048,Villa de la Paz,1116,12.28,6.99,0.99,1.97,5.592,Medio,653
24,24049,Villa de Ramos,7464,9.07,11.64,1.49,1.18,5.481,Medio,663
24,24050,Villa de Reyes,7635,8.13,9.5,1.52,1.26,5.305,Medio,682
24,24051,Villa Hidalgo,3721,25.24,19.19,0,2.2,11.834,Muy alto,167
24,24052,Villa Juárez,3019,37.07,23.75,3.61,6.29,17.714,Muy alto,16
24,24053,Axtla de Terrazas,6561,0.49,0.55,0.03,0,0.27,Muy bajo,2110
24,24054,Xilitla,9242,1.99,1.32,0.39,0.24,0.991,Muy bajo,1639
24,24055,Zaragoza,4200,2.33,3.48,0.86,0.14,2.157,Bajo,1234
24,24056,Villa de Arista,2539,4.17,5.2,0.12,0,2.157,Bajo,1233
24,24057,Matlapa,5422,0.17,0.81,0,0.06,0.263,Muy bajo,2114
24,24058,El Naranjo,4329,13.95,15.41,3.44,0.62,7.993,Alto,403
25,25001,Ahome,84723,2.65,2.2,0.69,0.26,1.437,Bajo,1446
25,25002,Angostura,10320,4.85,3.55,0.63,0.77,2.573,Bajo,1117
25,25003,Badiraguato,7281,5.34,3.2,0.47,0.51,2.448,Bajo,1150
25,25004,Concordia,6054,3.14,0.74,0,0.35,1.15,Muy bajo,1554
25,25005,Cosalá,3243,10.18,3.52,0.03,1.45,3.468,Medio,951
25,25006,Culiacán,169658,5.79,4.32,0.76,0.72,2.93,Bajo,1038
25,25007,Choix,6996,6.15,6.4,1.6,0.81,3.596,Medio,920
25,25008,Elota,11156,3.72,0.91,0.67,0.49,1.533,Bajo,1408
25,25009,Escuinapa,11767,1.81,1.12,0.93,0.5,1.115,Muy bajo,1573
25,25010,El Fuerte,20356,3.19,3.14,1.44,1.01,2.208,Bajo,1220
25,25011,Guasave,62333,5.92,6.23,1.63,0.87,3.735,Bajo,893
25,25012,Mazatlán,94680,2.46,1.73,0.44,0.44,1.262,Bajo,1510
25,25013,Mocorito,11543,12.97,4.58,1.79,1.39,5.227,Medio,690
25,25014,Rosario,11752,5.22,5.28,0.01,0.49,2.69,Bajo,1085
25,25015,Salvador Alvarado,16851,6.3,5.22,1.15,0.68,3.303,Bajo,980
25,25016,San Ignacio,6087,6.36,3.89,0.33,0.16,2.663,Bajo,1091
25,25017,Sinaloa,18613,5.68,7.42,2.38,0.72,4.053,Medio,844
25,25018,Navolato,32832,3.43,1.65,0.98,0.37,1.574,Bajo,1391
26,26001,Aconchi,578,2.25,4.33,0.17,0.52,1.663,Bajo,1366
26,26002,Agua Prieta,14876,2.74,3.27,0.13,2.17,2.097,Bajo,1247
26,26003,Alamos,5887,2.43,2.31,0.32,0.37,1.48,Bajo,1432
26,26004,Altar,1690,3.67,0.53,0,0.65,1.388,Bajo,1459
26,26005,Arivechi,381,7.09,4.99,2.36,0.26,3.547,Medio,937
26,26006,Arizpe,953,2.94,2.94,0.21,0,1.522,Bajo,1418
26,26007,Atil,185,14.59,8.65,1.62,0,6.127,Medio,590
26,26008,Bacadéhuachi,347,4.32,1.44,0.29,0.58,1.607,Bajo,1384
26,26009,Bacanora,267,19.85,20.97,16.85,2.62,15.188,Muy alto,51
26,26010,Bacerac,331,8.16,3.93,0,1.21,3.34,Bajo,972
26,26011,Bacoachi,417,8.39,4.8,0,2.16,3.673,Medio,906
26,26012,Bácum,5184,4.36,4.48,0.93,0.23,2.386,Bajo,1169
26,26013,Banámichi,395,4.56,2.28,0.25,0.76,1.922,Bajo,1286
26,26014,Baviácora,965,2.49,0.83,0.52,0.62,1.126,Muy bajo,1567
26,26015,Bavispe,394,13.96,8.38,0,1.27,5.746,Medio,630
26,26016,Benjamín Hill,1472,2.58,2.92,0.54,0.41,1.634,Bajo,1370
26,26017,Caborca,16245,4.56,3.9,1.24,0.34,2.502,Bajo,1138
26,26018,Cajeme,87586,3.35,2.12,0.6,0.87,1.751,Bajo,1335
26,26019,Cananea,7862,4.26,2.49,0,0.85,1.913,Bajo,1290
26,26020,Carbó,1105,1.27,2.26,0.36,0.54,1.121,Muy bajo,1571
26,26021,La Colorada,649,1.23,1.23,0.46,0,0.752,Muy bajo,1746
26,26022,Cucurpe,287,9.06,4.88,0.35,2.44,4.189,Medio,825
26,26023,Cumpas,1661,5.72,4.33,0.3,0.78,2.867,Bajo,1045
26,26024,Divisaderos,218,8.72,4.13,3.21,0.92,4.273,Medio,811
26,26025,Empalme,12154,3.64,2.52,1.32,0.87,2.098,Bajo,1246
26,26026,Etchojoa,12351,1.41,1.21,0.15,0.27,0.75,Muy bajo,1747
26,26027,Fronteras,2024,3.11,1.58,1.04,0.79,1.616,Bajo,1380
26,26028,Granados,288,2.78,5.21,1.04,0,2.178,Bajo,1230
26,26029,Guaymas,31924,2.59,1.5,0.07,0.42,1.153,Muy bajo,1551
26,26030,Hermosillo,149056,2.41,0.67,0.19,0.41,0.93,Muy bajo,1667
26,26031,Huachinera,306,3.92,0,0,1.31,1.317,Bajo,1479
26,26032,Huásabas,267,7.49,0,0,1.12,2.185,Bajo,1228
26,26033,Huatabampo,17590,1.42,0.17,0.31,0.27,0.564,Muy bajo,1873
26,26034,Huépac,320,1.88,0,0,0.31,0.55,Muy bajo,1883
26,26035,Imuris,2211,4.25,2.08,0.09,0.9,1.932,Bajo,1282
26,26036,Magdalena,5904,3.69,1.71,0,0.76,1.534,Bajo,1407
26,26037,Mazatán,428,1.4,0,0,0,0.35,Muy bajo,2051
26,26038,Moctezuma,1056,8.43,0.85,0,1.14,2.487,Bajo,1141
26,26039,Naco,1244,5.95,1.61,0,1.21,2.257,Bajo,1212
26,26040,Nácori Chico,581,2.75,1.03,0,0.86,1.087,Muy bajo,1589
26,26041,Nacozari de García,3326,2.29,2.19,0.18,1.14,1.5,Bajo,1425
26,26042,Navojoa,33715,3.04,0.09,0,0.52,0.953,Muy bajo,1652
26,26043,Nogales,38676,3.13,2.59,0.28,1.4,1.9,Bajo,1296
26,26044,Onavas,130,3.08,3.08,0,0.77,1.8,Bajo,1318
26,26045,Opodepe,739,5.28,3.52,0.27,1.08,2.539,Bajo,1125
26,26046,Oquitoa,116,1.72,0.86,0,0,0.652,Muy bajo,1813
