hts8	year	brief_description	quantity_1_code	quantity_2_code	wto_binding_code	mfn_rate_type_code	mfn_ave	mfn_ad_val_rate	mfn_specific_rate	mfn_other_rate	gsp_indicator	gsp_ctry_excluded	gsp_ctry_excluded2	gsp_ctry_excluded3	gsp_ctry_excluded4	apta_indicator	civil_air_indicator	nafta_canada_ind	canada_rate_type_code	canada_ave	canada_ad_val_rate	canada_specific_rate	canada_other_rate	nafta_mexico_ind	mexico_rate_type_code	mexico_ave	mexico_ad_val_rate	mexico_specific_rate	mexico_other_rate	cbi_indicator	cbi_rate_type_code	cbi_ave	cbi_ad_val_rate	cbi_specific_rate	cbi_other_rate	agoa_indicator	cbtpa_indicator	cbtpa_rate_type_code	cbtpa_ave	cbtpa_ad_val_rate	cbtpa_specific_rate	cbtpa_other_rate	israel_fta_indicator	israel_rate_type_code	israel_ave	israel_ad_val_rate	israel_specific_rate	israel_other_rate	atpa_indicator	atpa_rate_type_code	atpa_ave	atpa_ad_val_rate	atpa_specific_rate	atpa_other_rate	pharmaceutical_ind	dyes_indicator	col2_rate_type_code	col2_ave	col2_ad_val_rate	col2_specific_rate	col2_other_rate	begin_effect_date	end_effective_date	additional_tariff_num_ind	unitvalue
38012000	2001	"Colloidal or semi-colloidal graphite"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.1	.1	0	0	"1/1/89"	"12/31/2100"		4.3875
38013000	2001	"Carbonaceous pastes for electrodes and similar pastes for furnace linings"	"KG"	""	"B"	7	.049	.049	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.3	.3	0	0	"1/1/94"	"12/31/2100"		.57647
38019000	2001	"Preparations based on graphite or other carbon in the form of pastes, blocks, plates or other semimanufactures, nesoi"	"KG"	""	"B"	7	.049	.049	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.45	.45	0	0	"1/1/94"	"12/31/2100"		2.91525
38021000	2001	"Activated carbon"	"KG"	""	"B"	7	.048	.048	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.45	.45	0	0	"1/1/94"	"12/31/2100"		1.12506
38029010	2001	"Bone black"	"KG"	""	"B"	7	.058	.058	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"1/1/94"	"12/31/2100"		1.41428
38029020	2001	"Activated clays and activated earths"	"KG"	""	"B"	7	.025	.025	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	4	.317249	.3	.006	0	"1/1/94"	"12/31/2100"		.347843
38029050	2001	"Activated natural mineral products, nesoi; animal black, including spent animal black"	"KG"	""	"B"	7	.048	.048	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.45	.45	0	0	"1/1/94"	"12/31/2100"		.376752
38030000	2001	"Tall oil, whether or not refined"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.2	.2	0	0	"1/1/89"	"12/31/2100"		.121221
38040010	2001	"Lignin sulfonic acid and its salts"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.2	.2	0	0	"1/1/89"	"12/31/2100"		.206107
38040050	2001	"Residual lyes from the manufacture of wood pulp, nesoi, excluding tall oil"	"KG"	""	"B"	7	.037	.037	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"12/21/00"	"9/30/08"		.241905
38051000	2001	"Gum, wood or sulfate turpentine oils"	"L"	""	"B"	7	.05	.05	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.05	.05	0	0	"1/1/94"	"12/31/2100"		.277924
38052000	2001	"Pine oil containing alpha-terpineol as the main constituent"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.25	.25	0	0	"1/1/89"	"12/31/2100"		.970639
38059000	2001	"Terpenic oils, nesoi, produced by treatment of coniferous woods; crude dipentene; sulfite turpentine and other crude para-cymene"	"KG"	""	"B"	7	.037	.037	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"12/21/00"	"9/30/08"		.474404
38061000	2001	"Rosin and resin acids"	"KG"	""	"B"	7	.05	.05	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.05	.05	0	0	"1/1/94"	"12/31/2100"		.655884
38062000	2001	"Salts of rosin or of resin acids"	"KG"	""	"B"	7	.037	.037	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"1/1/94"	"12/31/2100"		1.44574
38063000	2001	"Ester gums"	"KG"	""	"B"	7	.065	.065	0	0	"A*"	"AR"	"IN"	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	4	.660367	.57	.154	0	"1/1/99"	"12/31/2100"		1.70415
38069000	2001	"Resin acids, derivatives of resin acids and rosin, rosin spirit and rosin oils, run gums, nesoi"	"KG"	""	"B"	7	.042	.042	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	4	.722081	.57	.154	0	"12/21/00"	"9/30/08"		1.01262
38070000	2001	"Wood tar and its oils; wood creosote; wood naphtha; vegetable pitch; preparations based on rosin, resin acids or vegetable pitch"	"KG"	""	"B"	7	.001	.001	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.002	.002	0	0	"1/1/95"	"12/31/2100"		1.686
38081010	2001	"Fly ribbons (ribbon fly catchers), put up in packings for retail sale"	"KG"	""	"B"	7	.028	.028	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.35	.35	0	0	"1/1/94"	"12/31/2100"		5.09803
38081015	2001	"Mixtures of N-[[(chlorophenyl)amino]carbonyl]-2,6-difluorobenzamide and inert substances"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	4	.321932	.31	.154	0	"1/1/95"	"12/31/2100"		12.9059
38081025	2001	"Insecticides containing any aromatic or modified aromatic insecticide, nesoi"	"KG"	""	"B"	7	.065	.065	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	4	.314113	.31	.154	0	"1/1/99"	"12/31/2100"		37.4391
38081030	2001	"Insecticides, nesoi, containing an inorganic substance, put up for retail sale"	"KG"	""	"B"	7	.05	.05	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"1/1/94"	"12/31/2100"		3.64823
38081050	2001	"Insecticides, nesoi, for retail sale or as preparations or articles"	"KG"	""	"B"	7	.05	.05	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"12/21/00"	"9/30/08"		3.91515
38082005	2001	"Mixtures of dinocap and application adjuvants"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	4	.348498	.31	.154	0	"1/1/95"	"12/31/2100"		4.00021
38082015	2001	"Fungicides containing any aromatic or modified aromatic fungicide, nesoi"	"KG"	""	"B"	7	.065	.065	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	4	.316133	.31	.154	0	"1/1/99"	"12/31/2100"		25.1098
38082024	2001	"Maneb; zinab; mancozeb; and metiram"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.25	.25	0	0	"1/1/95"	"12/31/2100"		2.49944
38082028	2001	"Fungicides containing any fungicide which is a thioamide, thiocarbamate, dithio carbamate, thiuram or isothiocyanate, nesoi"	"KG"	""	"B"	7	.037	.037	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"1/1/95"	"12/31/2100"		2.42219
38082030	2001	"Fungicides, nesoi, containing an inorganic substance, put up for retail sale"	"KG"	""	"B"	7	.05	.05	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"1/1/94"	"12/31/2100"		1.19789
38082050	2001	"Fungicides nesoi, put up in forms or packing for retail sale or as preparations or articles"	"KG"	""	"B"	7	.05	.05	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"12/21/00"	"9/30/08"		4.36854
38083005	2001	"Herbicides, antisprouting products and plant-growth regulators, aromatic or modified aromatic, for retail sale"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	4	.317858	.31	.154	0	"1/1/95"	"12/31/2100"		19.5973
38083015	2001	"Herbicides containing any aromatic or modified aromatic herbicide, antisprouting agent or plant-growth regulator, nesoi"	"KG"	""	"B"	7	.065	.065	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	4	.322172	.31	.154	0	"1/1/99"	"12/31/2100"		12.6516
38083020	2001	"Herbicides, antisprouting products and plant-growth regulators, nesoi, containing an inorganic substance, for retail sale"	"KG"	""	"B"	7	.05	.05	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"1/1/94"	"12/31/2100"		6.46676
38083050	2001	"Herbicides, antisprouting products and plant-growth regulators nesoi, put up for retail sale"	"KG"	""	"B"	7	.05	.05	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"12/21/00"	"9/30/08"		2.35028
38084010	2001	"Disinfectants, containing any aromatic or modified aromatic disinfectant"	"KG"	""	"B"	7	.065	.065	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		"K"	""	4	.349306	.31	.154	0	"1/1/99"	"12/31/2100"		3.91798
38084050	2001	"Disinfectants nesoi"	"KG"	""	"B"	7	.05	.05	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		"K"	""	7	.25	.25	0	0	"1/1/95"	"12/31/2100"		2.26847
38089004	2001	"Mixtures of 1,1-bis(4-chlorophenyl)-2,2,2-trichloroethanol (Dicofol) and application adjuvants"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	4	.325933	.31	.154	0	"1/1/95"	"12/31/2100"		9.66571
38089008	2001	"Rodenticides containing any aromatic or modified aromatic pesticide, nesoi"	"KG"	""	"B"	7	.065	.065	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	4	.330532	.31	.154	0	"1/1/99"	"12/31/2100"		7.50064
38089030	2001	"Formulated biocides based on 2-methyl-4-isothiazolin-3-one, or 2-n-octyl-4-isothiazolin-3-one, or on certain other chemicals; metaldehyde"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.25	.25	0	0	"1/1/95"	"12/31/2100"		5.13498
38089070	2001	"Rodenticides containing an inorganic substance"	"KG"	""	"B"	7	.05	.05	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"1/1/95"	"12/31/2100"		2.03037
38089095	2001	"Rodenticides, nesoi"	"KG"	""	"B"	7	.05	.05	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	7	.01	.01	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"1/1/01"	"12/31/01"		2.49713
38091000	2001	"Finishing agents, dye carriers and like products, nesoi, with a basis of amylaceous substances"	"KG"	""	"B"	4	.03909	.03	.022	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	4	.322719	.25	.176	0	"1/1/00"	"12/31/2100"		2.42029
38099100	2001	"Finishing agents, dye carriers and like products, nesoi, used in the textile or like industries"	"KG"	""	"B"	7	.06	.06	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"1/1/94"	"12/31/2100"		1.25984
38099210	2001	"Finishing agents, dye carriers and other preparations used in paper or like industries, 5% or more by wt. aromatic (mod.) substance(s)"	"KG"	""	"B"	7	.082	.082	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.6	.6	0	0	"1/1/01"	"12/31/01"		1.9393
38099250	2001	"Finishing agents, dye carriers and other preparations used in paper or like industries, < 5% by weight of aromatic (mod.) substance(s)"	"KG"	""	"B"	7	.06	.06	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"12/21/00"	"9/30/08"		1.00337
38099310	2001	"Finishing agents, dye carriers and other preparations used in leather and like industries, > 5% by weight aromatic (mod.) substance(s)"	"KG"	""	"B"	7	.082	.082	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	7	.024	.024	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.6	.6	0	0	"1/1/01"	"12/31/01"		12.7458
38099350	2001	"Finishing agents, dye carriers and other preparations used in leather and like industries, < 5% by weight aromatic (mod.) substance(s)"	"KG"	""	"B"	7	.06	.06	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	7	.012	.012	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"1/1/01"	"12/31/01"		2.6805
38101000	2001	"Pickling preparations for metal surfaces; soldering, brazing or welding powders and pastes consisting of metal and other materials"	"KG"	""	"B"	7	.05	.05	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	7	.01	.01	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"1/1/01"	"12/31/01"		3.29689
38109010	2001	"Preparations used for soldering or cores or coatings for welding electrodes or rods, 5% or more by weight aromatic (or mod.) substance(s)"	"KG"	""	"B"	4	.088062	.086	.011	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	4	.606934	.6	.037	0	"1/1/01"	"12/31/01"		5.33573
38109020	2001	"Preparations used for soldering or as cores or coatings for welding electrodes or rods, consisting wholly of inorganic substances"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.25	.25	0	0	"1/1/89"	"12/31/2100"		3.49027
38109050	2001	"Preparations used for soldering or as cores or coatings for welding electrodes or rods, nesoi"	"KG"	""	"B"	7	.05	.05	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"12/21/00"	"9/30/08"		8.73464
38111110	2001	"Antiknock preparations based on tetraethyl lead or on a mixture of tetraethyl lead and tetramethyl lead"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.3	.3	0	0	"1/1/95"	"12/31/2100"		4.04067
38111150	2001	"Antiknock preparations based on lead compounds, nesoi"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.25	.25	0	0	"1/1/95"	"12/31/2100"		2.65736
38111900	2001	"Antiknock preparations based on other than lead compounds"	"KG"	""	"B"	4	.096999	.086	.011	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	4	.033999	.027	.007		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	4	.636996	.6	.037	0	"1/1/01"	"12/31/01"		1.0001
38112100	2001	"Additives for lubricating oils containing petroleum oils or oils obtained from bituminous minerals"	"KG"	""	"B"	7	.082	.082	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	7	.024	.024	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.6	.6	0	0	"1/1/01"	"12/31/01"		1.45063
38112900	2001	"Additives for lubricating oils, nesoi"	"KG"	""	"B"	7	.065	.065	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	7	.014	.014	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"1/1/01"	"12/31/01"		2.08015
38119000	2001	"Prepared additives for mineral oils (incl. gasoline) or other liquids used for the same purposes as mineral oils, nesoi"	"KG"	""	"B"	4	.090624	.086	.011	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	4	.615553	.6	.037	0	"1/1/01"	"12/31/01"		2.37896
38121010	2001	"Prepared rubber accelerators containing any aromatic or modified aromatic rubber accelerator nesoi"	"KG"	""	"B"	4	.090018	.086	.011	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	4	.029557	.027	.007		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	4	.613515	.6	.037	0	"1/1/01"	"12/31/01"		2.73763
38121050	2001	"Prepared rubber accelerators not containing any aromatic or modified aromatic rubber accelerator nesoi"	"KG"	""	"B"	7	.05	.05	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	7	.01	.01	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"1/1/01"	"12/31/01"		2.55141
38122010	2001	"Compound plasticizers for rubber or plastics containing any aromatic or modified aromatic plasticizer nesoi"	"KG"	""	"B"	4	.099596	.099	.001	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	4	.661791	.57	.154	0	"1/1/01"	"12/31/01"		1.67773
38122050	2001	"Compound plasticizers for rubber or plastics not containing any aromatic or modified aromatic plasticizer nesoi"	"KG"	""	"B"	7	.05	.05	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	7	.01	.01	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"1/1/01"	"12/31/01"		1.35932
38123020	2001	"Mixtures of N,N'-diaryl-p-phenylenediamines"	"KG"	""	"B"	4	.089128	.086	.011	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	4	.61052	.6	.037	0	"1/1/01"	"12/31/01"		3.51715
38123030	2001	"Specific master batches of aromatic or mod aromatic antioxidizing preparations and other compound stabilizers for rubber or plastics"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	4	.603019	.6	.037	0	"1/1/95"	"12/31/2100"		12.2551
38123060	2001	"Antioxidizing prep & oth compound stabilizers for rubber/plastics cont any aromatic or modified aromatic antioxidant or o/stabilizer, nesoi"	"KG"	""	"B"	4	.088092	.086	.011	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	4	.028331	.027	.007		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	4	.607037	.6	.037	0	"1/1/01"	"12/31/01"		5.25807
38123070	2001	"Bis (1,2,2,6,6-pentamethyl-4-piperidinyl)sebacate"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.25	.25	0	0	"1/1/95"	"12/31/2100"		6.75157
38123090	2001	"Antioxidizing preparations and other compound stabilizers for rubber or plastics, nesoi"	"KG"	""	"B"	7	.05	.05	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"12/21/00"	"9/30/08"		5.91568
38130010	2001	"Preparations and charges for fire extinguishers; charged fire-extinguishing grenades; consisting wholly of inorganic substances"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.25	.25	0	0	"1/1/89"	"12/31/2100"		.648756
38130050	2001	"Preparations and charges for fire extinguishers; charged fire-extinguishing grenades; nesoi"	"KG"	""	"B"	7	.037	.037	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.2	.2	0	0	"1/1/94"	"12/31/2100"		7.50441
38140010	2001	"Organic composite solvents and thinners containing 5 to 25 percent, by weight of one or more aromatic substances"	"KG"	""	"B"	4	.087899	.086	.011	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	4	.606388	.6	.037	0	"1/1/01"	"12/31/01"		5.79222
38140020	2001	"Organic composite solvents and thinners containing more than 25 percent by weight of one or more aromatic substances"	"KG"	""	"B"	7	.065	.065	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	4	.527595	.435	.154	0	"1/1/99"	"12/31/2100"		1.66316
38140050	2001	"Organic composite solvents and thinners, nesoi; prepared paint or varnish removers; nesoi"	"KG"	""	"B"	7	.06	.06	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"12/21/00"	"9/30/08"		2.04442
38151100	2001	"Supported catalysts with nickel or nickel compounds as the active substance"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.25	.25	0	0	"1/1/89"	"12/31/2100"		10.3235
38151200	2001	"Supported catalysts with precious metal or precious metal compounds as the active substance"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.25	.25	0	0	"1/1/89"	"12/31/2100"		67.7071
38151900	2001	"Supported catalysts other than with nickel or precious metal or their compounds as the active substance"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.25	.25	0	0	"1/1/89"	"12/31/2100"		9.52518
38159010	2001	"Reaction initiators, reaction accelerators and catalytic preparations, nesoi, consisting wholly of bismuth, of tungsten or of vanadium"	"KG"	""	"B"	7	.065	.065	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.4	.4	0	0	"1/1/99"	"12/31/2100"		1.63824
38159020	2001	"Reaction initiators, reaction accelerators and catalytic preparations, nesoi, consisting wholly of mercury or of molybdenum"	"KG"	""	"B"	7	.028	.028	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.18	.18	0	0	"1/1/94"	"12/31/2100"		31.0728
38159030	2001	"Reaction initiators, reaction accelerators and catalytic preparations, nesoi, consisting wholly of inorganic substances nesoi"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.25	.25	0	0	"1/1/89"	"12/31/2100"		4.701
38159050	2001	"Reaction initiators, reaction accelerators and catalytic preparations, nesoi"	"KG"	""	"B"	7	.05	.05	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"12/21/00"	"9/30/08"		9.46983
38160000	2001	"Refractory cements, mortars, concretes and similar compositions, other than products of heading 3801"	"KG"	""	"B"	7	.03	.03	0	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.3	.3	0	0	"1/1/94"	"12/31/2100"		.565425
38171010	2001	"Mixed linear alkylbenzenes"	"KG"	""	"B"	4	.100582	.097	.003	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	4	.036388	.034	.002		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	4	.733874	.55	.154	0	"1/1/01"	"12/31/01"		.837529
38171050	2001	"Mixed alkylbenzenes, except linear"	"KG"	""	"B"	4	.099883	.097	.003	0	"A*"	"IN"	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	4	.698003	.55	.154	0	"1/1/01"	"12/31/01"		1.04052
